,word1,word2,sim
87,lobster,wine,0.09090909090909091
88,championship,tournament,0.3333333333333333
89,man,woman,0.3333333333333333
90,man,governor,0.2
91,murder,manslaughter,0.3333333333333333
92,opera,performance,0.1
93,Mexico,Brazil,0.2
94,glass,metal,0.16666666666666666
95,aluminum,metal,0.5
96,rock,jazz,0.3333333333333333
97,museum,theater,0.14285714285714285
98,shower,thunderstorm,0.14285714285714285
99,monk,oracle,0.125
100,cup,food,0.16666666666666666
101,journal,association,0.14285714285714285
102,street,children,0.1
103,car,flight,0.125
104,space,chemistry,0.16666666666666666
105,situation,conclusion,0.14285714285714285
106,word,similarity,0.1111111111111111
107,peace,plan,0.1
108,consumer,energy,0.1
109,ministry,culture,0.125
110,smart,student,0.07142857142857142
111,investigation,effort,0.25
112,image,surface,0.2
113,life,term,0.3333333333333333
114,start,match,0.14285714285714285
115,computer,news,0.09090909090909091
116,board,recommendation,0.08333333333333333
117,lad,brother,0.2
118,observation,architecture,0.16666666666666666
119,coast,hill,0.2
120,deployment,departure,0.2
121,benchmark,index,0.25
122,attempt,peace,0.1
123,consumer,confidence,0.08333333333333333
124,start,year,0.16666666666666666
125,focus,life,0.14285714285714285
126,development,issue,0.25
127,theater,history,0.14285714285714285
128,situation,isolation,0.25
129,profit,warning,0.09090909090909091
130,media,trading,0.14285714285714285
131,chance,credibility,0.16666666666666666
132,precedent,information,0.3333333333333333
133,architecture,century,0.1
134,population,development,0.14285714285714285
135,peace,atmosphere,0.2
136,morality,marriage,0.16666666666666666
137,minority,peace,0.16666666666666666
138,atmosphere,landscape,0.1111111111111111
139,report,gain,0.125
140,music,project,0.25
141,seven,series,0.1111111111111111
142,experience,music,0.16666666666666666
143,school,center,0.3333333333333333
144,five,month,0.125
145,announcement,production,0.14285714285714285
146,morality,importance,0.2
147,money,operation,0.1111111111111111
148,delay,news,0.125
149,governor,interview,0.07142857142857142
150,practice,institution,0.3333333333333333
151,century,nation,0.125
152,coast,forest,0.16666666666666666
153,shore,woodland,0.2
154,drink,car,0.09090909090909091
155,president,medal,0.07692307692307693
156,prejudice,recognition,0.16666666666666666
157,viewer,serial,0.09090909090909091
158,peace,insurance,0.25
159,Mars,water,0.1111111111111111
160,media,gain,0.14285714285714285
161,precedent,cognition,0.25
162,announcement,effort,0.1
163,line,insurance,0.2
164,crane,implement,0.2
165,drink,mother,0.16666666666666666
166,opera,industry,0.09090909090909091
167,volunteer,motto,0.08333333333333333
168,listing,proximity,0.07692307692307693
169,precedent,collection,0.3333333333333333
170,cup,article,0.2
171,sign,recess,0.2
172,problem,airport,0.07142857142857142
173,reason,hypertension,0.1111111111111111
174,direction,combination,0.14285714285714285
175,Wednesday,news,0.08333333333333333
176,glass,magician,0.125
177,cemetery,woodland,0.1111111111111111
178,possibility,girl,0.09090909090909091
179,cup,substance,0.14285714285714285
180,forest,graveyard,0.1111111111111111
181,stock,egg,0.14285714285714285
182,month,hotel,0.08333333333333333
183,energy,secretary,0.09090909090909091
184,precedent,group,0.25
185,production,hike,0.125
186,stock,phone,0.14285714285714285
187,holy,sex,0.1
188,stock,CD,0.16666666666666666
189,drink,ear,0.125
190,delay,racism,0.14285714285714285
191,stock,life,0.16666666666666666
192,stock,jaguar,0.16666666666666666
193,monk,slave,0.2
194,lad,wizard,0.2
195,sugar,approach,0.09090909090909091
196,rooster,voyage,0.041666666666666664
197,noon,string,0.08333333333333333
198,chord,smile,0.09090909090909091
199,professor,cucumber,0.07692307692307693
200,king,cabbage,0.1
