,word1,word2,sim
86,pearl,interim,1.4403615823901665
87,artist,paint,1.3350010667323402
88,relay,family,2.0281482472922856
89,art,mortality,1.55814461804655
90,food,investment,1.4403615823901665
91,alt,tenor,1.4403615823901665
92,catholics,protestant,2.538973871058276
93,militia,landlord,1.072636802264849
94,battle,warships,0.9295359586241757
95,coil,ashes,1.4403615823901665
96,poland,russia,2.2512917986064953
97,explosive,builders,2.2512917986064953
98,aeronautics,plane,1.072636802264849
99,charge,sentence,1.55814461804655
100,drink,alcohol,2.9444389791664407
101,stability,species,1.2396908869280152
102,colonies,depression,1.6916760106710724
103,easter,preference,0.9295359586241757
104,genius,intellect,2.9444389791664407
105,slavery,african,1.2396908869280152
106,jurisdiction,law,1.55814461804655
107,saints,repeal,0.9295359586241757
108,conspiracy,campaign,1.2396908869280152
109,operator,extracts,1.55814461804655
110,physician,action,1.3350010667323402
111,electronics,guess,0.9985288301111273
112,slavery,diamond,1.1526795099383855
113,quarterback,sport,2.0281482472922856
114,slavery,klan,1.1526795099383855
115,heroin,shoot,0.9985288301111273
116,birds,disturbances,1.3350010667323402
117,palestinians,turks,1.4403615823901665
118,citizenship,court,1.3350010667323402
119,immunity,violation,1.2396908869280152
120,chile,plates,1.2396908869280152
121,abraham,stranger,1.6916760106710724
122,kansas,city,1.072636802264849
123,month,year,2.538973871058276
124,month,day,2.538973871058276
125,amateur,actor,2.538973871058276
126,afghanistan,war,0.9295359586241757
127,transmission,maxwell,1.3350010667323402
128,drawing,music,2.0281482472922856
129,exile,pledges,1.55814461804655
130,adventure,sixteen,0.9985288301111273
131,exile,threats,2.0281482472922856
132,concrete,wings,1.6916760106710724
133,seizure,bishops,1.1526795099383855
134,submarine,sea,1.1526795099383855
135,villa,mayor,1.6916760106710724
136,nature,forest,1.845826690498331
137,chronicle,young,1.3350010667323402
138,radical,bishops,1.6916760106710724
139,pakistan,radical,1.1526795099383855
140,fire,water,2.538973871058276
141,gossip,nuisance,1.845826690498331
142,con,examiner,1.6916760106710724
143,satellite,space,1.6916760106710724
144,essay,boston,0.8649974374866046
145,miniature,statue,1.6916760106710724
146,spill,pollution,1.6916760106710724
147,minister,council,0.9985288301111273
148,landscape,mountain,1.3350010667323402
149,religion,remedy,1.072636802264849
150,ship,storm,0.8649974374866046
151,college,scientist,1.4403615823901665
152,afghanistan,wise,0.9985288301111273
153,trinity,religion,1.845826690498331
154,homer,odyssey,1.2396908869280152
155,parish,clue,1.4403615823901665
156,actress,actor,2.9444389791664407
157,patent,professionals,1.1526795099383855
158,acre,earthquake,1.2396908869280152
159,football,justice,1.55814461804655
160,gambling,money,1.1526795099383855
161,cardinals,villages,1.3350010667323402
162,life,death,2.538973871058276
163,artillery,sanctions,1.6916760106710724
164,cell,brick,1.845826690498331
165,knowledge,promoter,1.2396908869280152
166,adventure,rails,0.8043728156701697
167,houston,crash,1.1526795099383855
168,oxford,subcommittee,0.8043728156701697
169,militia,weapon,1.2396908869280152
170,manufacturer,meat,1.3350010667323402
171,damages,reaction,1.845826690498331
172,sea,fishing,1.1526795099383855
173,broadcasting,athletics,1.55814461804655
174,mystery,expedition,1.072636802264849
175,kremlin,soviets,0.7472144018302211
176,pig,blaze,1.55814461804655
177,riverside,vietnamese,1.2396908869280152
178,pork,blaze,1.072636802264849
179,feet,international,1.072636802264849
180,radical,uniform,1.4403615823901665
181,mozart,wagner,2.538973871058276
182,soccer,boxing,2.2512917986064953
183,radical,roles,1.6916760106710724
184,sales,season,1.4403615823901665
185,homeless,refugees,1.6916760106710724
186,pakistan,repair,1.55814461804655
187,athens,painting,0.9985288301111273
188,tiger,woods,2.0281482472922856
189,aircraft,plane,2.538973871058276
190,enterprise,bankruptcy,1.4403615823901665
191,homer,springfield,0.9295359586241757
192,coin,awards,1.1526795099383855
193,rhodes,native,2.0281482472922856
194,soccer,curator,0.7472144018302211
195,gasoline,stock,1.55814461804655
196,rapid,singapore,1.4403615823901665
197,coin,banker,0.9985288301111273
198,london,correspondence,1.2396908869280152
199,pop,sex,1.3350010667323402
200,medicine,bread,1.55814461804655
201,asia,animal,1.4403615823901665
202,pop,clubhouse,1.072636802264849
203,nazi,defensive,1.2396908869280152
204,earth,poles,2.0281482472922856
205,day,independence,1.6916760106710724
206,controversy,pitch,1.55814461804655
207,stock,gasoline,1.55814461804655
208,composers,mozart,2.9444389791664407
209,tone,piano,2.2512917986064953
210,paris,chef,0.9295359586241757
211,bankruptcy,chronicle,1.1526795099383855
212,lebanon,war,0.9295359586241757
213,israel,terror,1.2396908869280152
214,angola,military,0.8649974374866046
215,chemistry,patients,1.55814461804655
216,munich,constitution,0.9985288301111273
217,piano,theater,1.4403615823901665
218,poetry,artist,1.3350010667323402
219,religion,abortion,1.4403615823901665
220,jazz,music,2.538973871058276
221,government,transportation,1.6916760106710724
222,color,wine,2.0281482472922856
223,jackson,quota,1.1526795099383855
224,boat,negroes,1.3350010667323402
225,republicans,friedman,1.6916760106710724
226,politics,brokerage,1.3350010667323402
227,russian,stalin,1.55814461804655
228,love,philip,1.6916760106710724
229,jamaica,queens,1.4403615823901665
230,dollar,asylum,1.072636802264849
231,bridge,rowing,1.6916760106710724
232,berlin,germany,1.55814461804655
233,funeral,death,1.55814461804655
234,albert,einstein,1.55814461804655
235,gulf,shore,1.6916760106710724
236,ecuador,argentina,2.538973871058276
237,britain,france,2.0281482472922856
238,sports,score,1.4403615823901665
239,socialism,capitalism,1.845826690498331
240,treaty,peace,2.9444389791664407
241,exchange,market,2.0281482472922856
242,marriage,anniversary,1.2396908869280152
