,word1,word2,sim
127,theater,history,0.2510919423660026
128,situation,isolation,0.5196181569738222
129,profit,warning,0.07268175526177932
130,media,trading,0.29627717354089544
131,chance,credibility,0.2510919423660026
132,precedent,information,0.6593769758933286
133,architecture,century,0.08877369634465969
134,population,development,0.3010587848923319
135,peace,atmosphere,0.4419936048356566
136,morality,marriage,0.30668439095763
137,minority,peace,0.3483104669036466
138,atmosphere,landscape,0.1911568372100645
139,report,gain,0.13243479270786987
140,music,project,0.5460976273739531
141,seven,series,0.11282288236149708
142,experience,music,0.3483104669036466
143,school,center,0.6693198898711566
144,five,month,0.20557669506513052
145,announcement,production,0.2510919423660026
146,morality,importance,0.4254273649721705
147,money,operation,0.10842843756744072
148,delay,news,0.23347948820954736
149,governor,interview,0.0
150,practice,institution,0.6593769758933286
151,century,nation,0.13243479270786987
152,coast,forest,0.30668439095763
153,shore,woodland,0.37458516100032113
154,drink,car,0.07268175526177932
155,president,medal,0.039888593019402716
156,prejudice,recognition,0.3618737569427491
157,viewer,serial,0.1331259154787089
158,peace,insurance,0.547992777484284
159,Mars,water,0.1911568372100645
160,media,gain,0.2510919423660026
161,precedent,cognition,0.5196181569738222
162,announcement,effort,0.08877369634465969
163,line,insurance,0.4419936048356566
164,crane,implement,0.4471069217139757
165,drink,mother,0.3483104669036466
166,opera,industry,0.07268175526177932
167,volunteer,motto,0.0
168,listing,proximity,0.06191851065765708
169,precedent,collection,0.6346630501179307
170,cup,article,0.4471069217139757
171,sign,recess,0.4471069217139757
172,problem,airport,0.0
173,reason,hypertension,0.19860052860724214
174,direction,combination,0.2997047323461651
175,Wednesday,news,0.05950678822050614
176,glass,magician,0.20557669506513052
177,cemetery,woodland,0.16831196236595697
178,possibility,girl,0.0
179,cup,substance,0.285172490872966
180,forest,graveyard,0.16831196236595697
181,stock,egg,0.29627717354089544
182,month,hotel,0.0
183,energy,secretary,0.07268175526177932
184,precedent,group,0.4575193488116635
185,production,hike,0.24257123341295325
186,stock,phone,0.3007448127788596
187,holy,sex,0.08877369634465969
188,stock,CD,0.3673305438304631
189,drink,ear,0.20557669506513052
190,delay,racism,0.29627717354089544
191,stock,life,0.3483104669036466
192,stock,jaguar,0.3678749205404041
193,monk,slave,0.44865853939100275
194,lad,wizard,0.44865853939100275
195,sugar,approach,0.07268175526177932
196,rooster,voyage,0.0
197,noon,string,0.05950678822050614
198,chord,smile,0.11282288236149708
199,professor,cucumber,0.09026933066536065
200,king,cabbage,0.1644814445040212
