parent,child
be.v.01,buy.v.03
be.v.01,point.v.10
be.v.01,accept.v.08
be.v.01,fall.v.04
be.v.01,fall.v.16
be.v.01,answer.v.06
be.v.01,cut.v.25
be.v.01,feel.v.04
be.v.01,draw.v.21
be.v.01,count.v.07
be.v.01,promise.v.04
be.v.01,retard.v.02
be.v.01,jumble.v.01
be.v.01,suffer.v.08
be.v.01,disagree.v.02
be.v.01,stick.v.04
be.v.01,stand_by.v.03
be.v.01,swing.v.10
be.v.01,connect.v.07
be.v.01,loiter.v.01
be.v.01,object.v.02
be.v.01,press.v.08
bend.v.01,arch.v.01
bend.v.01,crook.v.01
bend.v.01,crouch.v.01
bend.v.01,lean.v.01
bend.v.01,fawn.v.01
bend.v.01,retroflex.v.01
change_shape.v.01,bend.v.01
change_shape.v.01,dinge.v.01
change_shape.v.01,twist.v.04
change_shape.v.01,flex.v.05
change_shape.v.01,start.v.14
change_shape.v.01,unfold.v.03
change_shape.v.01,deform.v.04
change_shape.v.01,sharpen.v.07
change_shape.v.01,draw.v.31
change_shape.v.01,flatten.v.02
change_shape.v.01,roll.v.17
change.v.02,change_shape.v.01
change.v.02,change_surface.v.01
change.v.02,change_state.v.01
change.v.02,transform.v.03
change.v.02,change_integrity.v.01
change.v.02,fail.v.04
change.v.02,gum.v.03
change.v.02,dress.v.01
change.v.02,discolor.v.03
change.v.02,modify.v.01
change.v.02,evaporate.v.03
change.v.02,change_magnitude.v.01
change.v.02,dry.v.02
change.v.02,deoxidize.v.01
change.v.02,separate.v.12
change.v.02,change_posture.v.01
change.v.02,repress.v.04
change.v.02,change_by_reversal.v.01
change.v.02,strengthen.v.02
change.v.02,freshen.v.02
change.v.02,assume.v.03
change.v.02,grow.v.08
change.v.02,develop.v.03
change.v.02,steepen.v.01
change.v.02,decay.v.02
change.v.02,fly.v.07
change.v.02,collapse.v.01
change.v.02,tighten.v.02
change.v.02,damage.v.02
change.v.02,convert.v.11
change.v.02,ascend.v.08
change.v.02,rise.v.11
change.v.02,normalize.v.01
change.v.02,harden.v.02
change.v.02,americanize.v.02
change.v.02,stabilize.v.03
change.v.02,move.v.13
change.v.02,hush.v.01
change.v.02,crack.v.01
change.v.02,form.v.07
change.v.02,reorient.v.03
change.v.02,adjust.v.03
change.v.02,glaze.v.02
change.v.02,undergo.v.01
change.v.02,receive.v.02
change.v.02,have.v.11
change.v.02,turn.v.07
change.v.02,develop.v.14
change.v.02,grow.v.10
change.v.02,format.v.01
change.v.02,synthesize.v.02
change.v.02,harden.v.01
change.v.02,drop.v.20
change.v.02,spot.v.05
change.v.02,carbonate.v.01
change.v.02,modernize.v.02
change.v.02,democratize.v.01
change.v.02,make.v.30
change.v.02,shift.v.06
change.v.02,shift.v.11
change.v.02,deepen.v.04
change.v.02,assimilate.v.05
change.v.02,narrow.v.01
change.v.02,oxidize.v.02
change.v.02,convert.v.03
change.v.02,settle.v.15
change.v.02,crash.v.11
change.v.02,discolor.v.01
change.v.02,lighten.v.05
change.v.02,regenerate.v.08
change.v.02,promote.v.04
change.v.02,crack.v.13
change.v.02,calcify.v.02
change.v.02,feminize.v.01
change.v.02,leave.v.08
change.v.02,shade.v.05
change.v.02,brutalize.v.03
change.v.02,ulcerate.v.01
change.v.02,fall.v.26
change.v.02,fall.v.27
change.v.02,decay.v.03
change.v.02,dull.v.02
change.v.02,pall.v.01
change.v.02,smoothen.v.03
change.v.02,break.v.22
change.v.02,roll.v.18
change.v.02,recede.v.03
change.v.02,swing.v.08
change.v.02,hydrolyze.v.01
change.v.02,dawn.v.03
change.v.02,industrialize.v.02
change_surface.v.01,curl.v.01
change_surface.v.01,smooth.v.01
change_surface.v.01,fold.v.01
change_surface.v.01,impress.v.04
change_surface.v.01,heave.v.07
change_surface.v.01,spot.v.04
change_surface.v.01,flush.v.04
change_surface.v.01,level.v.06
change.v.01,disqualify.v.01
change.v.01,better.v.02
change.v.01,shape.v.03
change.v.01,convert.v.05
change.v.01,darken.v.03
change.v.01,damage.v.01
change.v.01,indispose.v.03
change.v.01,decrease.v.02
change.v.01,lend.v.01
change.v.01,decorate.v.01
change.v.01,convert.v.02
change.v.01,change_intensity.v.01
change.v.01,reform.v.02
change.v.01,domesticate.v.02
change.v.01,evaporate.v.02
change.v.01,dry.v.01
change.v.01,simplify.v.01
change.v.01,substitute.v.01
change.v.01,de-emphasize.v.01
change.v.01,weaken.v.01
change.v.01,adjust.v.01
change.v.01,decentralize.v.01
change.v.01,right.v.01
change.v.01,right.v.02
change.v.01,cook.v.05
change.v.01,develop.v.12
change.v.01,affect.v.01
change.v.01,affect.v.02
change.v.01,widen.v.03
change.v.01,increase.v.02
change.v.01,heat.v.01
change.v.01,touch.v.11
change.v.01,empty.v.01
change.v.01,switch.v.04
change.v.01,condense.v.07
change.v.01,refresh.v.04
change.v.01,awaken.v.01
change.v.01,transform.v.02
change.v.01,steepen.v.02
change.v.01,mix.v.05
change.v.01,fix.v.12
change.v.01,put.v.02
change.v.01,worsen.v.02
change.v.01,mark.v.05
change.v.01,corrupt.v.01
change.v.01,poison.v.03
change.v.01,break_down.v.01
change.v.01,purify.v.02
change.v.01,enable.v.01
change.v.01,fill.v.01
change.v.01,normalize.v.02
change.v.01,unite.v.05
change.v.01,americanize.v.01
change.v.01,exteriorize.v.02
change.v.01,depersonalize.v.01
change.v.01,shorten.v.03
change.v.01,deflate.v.04
change.v.01,wet.v.01
change.v.01,end.v.02
change.v.01,check.v.07
change.v.01,crack.v.11
change.v.01,immortalize.v.02
change.v.01,reconstruct.v.03
change.v.01,remodel.v.01
change.v.01,loosen.v.01
change.v.01,urbanize.v.01
change.v.01,urbanize.v.02
change.v.01,validate.v.04
change.v.01,color.v.01
change.v.01,tighten.v.01
change.v.01,round_off.v.03
change.v.01,shift.v.05
change.v.01,devalue.v.02
change.v.01,accelerate.v.02
change.v.01,emulsify.v.01
change.v.01,magnetize.v.01
change.v.01,capture.v.04
change.v.01,commercialize.v.02
change.v.01,strengthen.v.01
change.v.01,patent.v.03
change.v.01,charge.v.08
change.v.01,transmute.v.03
change.v.01,cry.v.07
change.v.01,socialize.v.04
change.v.01,clean.v.01
change.v.01,dirty.v.01
change.v.01,spice.v.01
change.v.01,flatten.v.03
change.v.01,equal.v.03
change.v.01,ash.v.01
change.v.01,harmonize.v.06
change.v.01,make.v.02
change.v.01,habituate.v.02
change.v.01,charge.v.23
change.v.01,customize.v.02
change.v.01,change_taste.v.01
change.v.01,develop.v.15
change.v.01,complicate.v.02
change.v.01,democratize.v.02
change.v.01,circularize.v.05
change.v.01,supercharge.v.02
change.v.01,estrange.v.02
change.v.01,make.v.18
change.v.01,make.v.45
change.v.01,extend.v.09
change.v.01,straighten.v.02
change.v.01,assimilate.v.03
change.v.01,disorder.v.02
change.v.01,oxidize.v.02
change.v.01,excite.v.07
change.v.01,excite.v.08
change.v.01,convert.v.01
change.v.01,commute.v.04
change.v.01,set.v.05
change.v.01,lift.v.10
change.v.01,ripen.v.01
change.v.01,lubricate.v.03
change.v.01,synchronize.v.03
change.v.01,militarize.v.01
change.v.01,militarize.v.02
change.v.01,internationalize.v.02
change.v.01,think.v.13
change.v.01,disable.v.01
change.v.01,weaponize.v.01
change.v.01,transform.v.01
change.v.01,translate.v.02
change.v.01,transform.v.05
change.v.01,transform.v.06
change.v.01,transform.v.07
change.v.01,discolor.v.02
change.v.01,sauce.v.03
change.v.01,morph.v.01
change.v.01,personalize.v.01
change.v.01,calcify.v.04
change.v.01,age.v.03
change.v.01,automatize.v.02
change.v.01,feminize.v.02
change.v.01,shade.v.04
change.v.01,clarify.v.02
change.v.01,brutalize.v.02
change.v.01,even.v.02
change.v.01,transfigure.v.01
change.v.01,edit.v.01
change.v.01,edit.v.03
change.v.01,deform.v.01
change.v.01,counterchange.v.01
change.v.01,inseminate.v.02
change.v.01,inform.v.02
change.v.01,bring.v.02
change.v.01,bring.v.05
change.v.01,string.v.07
change.v.01,dull.v.01
change.v.01,desensitize.v.01
change.v.01,dull.v.05
change.v.01,draw.v.16
change.v.01,naturalize.v.04
change.v.01,naturalize.v.01
change.v.01,decelerate.v.02
change.v.01,mince.v.01
change.v.01,tone_down.v.02
change.v.01,chasten.v.02
change.v.01,deaden.v.06
change.v.01,break.v.39
change.v.01,tender.v.04
change.v.01,freeze.v.04
change.v.01,nick.v.03
change.v.01,spike.v.05
change.v.01,tense.v.02
change.v.01,digitize.v.01
change.v.01,civilize.v.02
change.v.01,unite.v.06
change.v.01,cloud.v.06
change.v.01,turn.v.16
change.v.01,dissolve.v.07
change.v.01,dissolve.v.11
change.v.01,industrialize.v.01
change.v.01,revolutionize.v.01
marry.v.01,intermarry.v.01
unite.v.01,marry.v.01
unite.v.01,federate.v.02
unite.v.01,league.v.01
unite.v.01,club.v.01
unite.v.01,consociate.v.01
unite.v.01,pair.v.01
join.v.01,unite.v.01
join.v.01,sign_up.v.02
join.v.01,infiltrate.v.02
join.v.01,unionize.v.02
software.n.01,routine.n.03
software.n.01,program.n.07
code.n.03,software.n.01
code.n.03,address.n.01
code.n.03,instruction.n.04
coding_system.n.01,code.n.03
coding_system.n.01,code.n.02
writing.n.04,coding_system.n.01
writing.n.04,orthography.n.01
writing.n.04,notation.n.01
writing.n.04,handwriting.n.01
written_communication.n.01,writing.n.04
written_communication.n.01,writing.n.02
written_communication.n.01,correspondence.n.01
written_communication.n.01,code.n.01
written_communication.n.01,print.n.01
written_communication.n.01,prescription.n.03
written_communication.n.01,prescription.n.04
written_communication.n.01,writing.n.03
communication.n.02,written_communication.n.01
communication.n.02,voice.n.02
communication.n.02,expressive_style.n.01
communication.n.02,auditory_communication.n.01
communication.n.02,message.n.02
communication.n.02,indication.n.01
communication.n.02,signal.n.01
communication.n.02,language.n.01
communication.n.02,visual_communication.n.01
communication.n.02,voice.n.06
communication.n.02,document.n.03
communication.n.02,sign.n.02
communication.n.02,message.n.01
communication.n.02,display.n.05
communication.n.02,publication.n.03
abstraction.n.06,communication.n.02
abstraction.n.06,group.n.01
abstraction.n.06,attribute.n.02
abstraction.n.06,psychological_feature.n.01
abstraction.n.06,relation.n.01
abstraction.n.06,set.n.02
abstraction.n.06,measure.n.02
entity.n.01,abstraction.n.06
entity.n.01,physical_entity.n.01
entity.n.01,thing.n.08
become.v.01,work.v.27
become.v.01,settle.v.08
become.v.01,run.v.14
become.v.01,take.v.29
become.v.01,break.v.16
change_state.v.01,become.v.01
change_state.v.01,dress.v.02
change_state.v.01,reduce.v.20
change_state.v.01,integrate.v.03
change_state.v.01,erupt.v.03
change_state.v.01,burn.v.03
change_state.v.01,wake_up.v.02
change_state.v.01,open.v.03
change_state.v.01,sour.v.01
change_state.v.01,empty.v.02
change_state.v.01,die.v.01
change_state.v.01,better.v.03
change_state.v.01,fill.v.02
change_state.v.01,be_born.v.01
change_state.v.01,gain.v.09
change_state.v.01,emulsify.v.02
change_state.v.01,fall.v.03
change_state.v.01,worsen.v.01
change_state.v.01,homogenize.v.02
change_state.v.01,homogenize.v.03
change_state.v.01,sorb.v.01
change_state.v.01,disengage.v.03
change_state.v.01,calcify.v.03
change_state.v.01,close.v.02
change_state.v.01,heat.v.04
change_state.v.01,break.v.55
change_state.v.01,freeze.v.02
change_state.v.01,tense.v.03
change_state.v.01,dissolve.v.01
become.v.02,reduce.v.06
become.v.02,come.v.15
become.v.02,suffocate.v.03
transform.v.03,become.v.02
become.v.03,originate.v.01
become.v.03,make.v.14
become.v.03,root.v.02
become.v.03,form.v.03
fancify.v.01,become.v.04
fancify.v.01,dress.v.15
fancify.v.01,groom.v.03
fancify.v.01,polish.v.01
better.v.02,fancify.v.01
better.v.02,educate.v.01
better.v.02,polish.v.02
better.v.02,perfect.v.01
better.v.02,relieve.v.01
better.v.02,enrich.v.01
better.v.02,reform.v.01
better.v.02,reform.v.05
better.v.02,repair.v.01
better.v.02,condition.v.04
better.v.02,build_up.v.05
better.v.02,help.v.02
better.v.02,help.v.08
better.v.02,raise.v.25
better.v.02,build.v.04
better.v.02,regenerate.v.09
butter.n.01,stick.n.04
dairy_product.n.01,butter.n.01
dairy_product.n.01,cheese.n.01
foodstuff.n.02,dairy_product.n.01
foodstuff.n.02,starches.n.01
foodstuff.n.02,ingredient.n.03
foodstuff.n.02,grain.n.02
foodstuff.n.02,concoction.n.01
foodstuff.n.02,meal.n.03
foodstuff.n.02,egg.n.02
foodstuff.n.02,flour.n.01
foodstuff.n.02,coloring.n.01
food.n.01,foodstuff.n.02
food.n.01,nutriment.n.01
food.n.01,fare.n.04
food.n.01,beverage.n.01
food.n.01,water.n.06
food.n.01,culture_medium.n.01
food.n.01,feed.n.01
food.n.01,comestible.n.01
substance.n.07,food.n.01
substance.n.07,fuel.n.01
substance.n.07,agent.n.03
substance.n.07,poison.n.01
substance.n.07,leaven.n.01
substance.n.07,nutrient.n.02
substance.n.07,assay.n.02
matter.n.03,substance.n.07
matter.n.03,solid.n.01
matter.n.03,substance.n.01
matter.n.03,fluid.n.02
matter.n.03,system.n.03
matter.n.03,residue.n.01
matter.n.03,sediment.n.01
physical_entity.n.01,matter.n.03
physical_entity.n.01,causal_agent.n.01
physical_entity.n.01,object.n.01
physical_entity.n.01,process.n.06
physical_entity.n.01,thing.n.12
physical_entity.n.01,substance.n.04
food.n.02,butter.n.01
food.n.02,produce.n.01
food.n.02,meat.n.01
food.n.02,baked_goods.n.01
food.n.02,chocolate.n.02
food.n.02,cheese.n.01
food.n.02,seafood.n.01
food.n.02,pasta.n.02
solid.n.01,food.n.02
solid.n.01,glass.n.01
solid.n.01,crystal.n.01
solid.n.01,plastic.n.01
combatant.n.01,butter.n.02
person.n.01,combatant.n.01
person.n.01,juvenile.n.01
person.n.01,contestant.n.01
person.n.01,scientist.n.01
person.n.01,traveler.n.01
person.n.01,perceiver.n.01
person.n.01,worker.n.01
person.n.01,adjudicator.n.01
person.n.01,preserver.n.03
person.n.01,capitalist.n.02
person.n.01,creator.n.02
person.n.01,intellectual.n.01
person.n.01,unwelcome_person.n.01
person.n.01,adult.n.01
person.n.01,communicator.n.01
person.n.01,expert.n.01
person.n.01,entertainer.n.01
person.n.01,advocate.n.01
person.n.01,lover.n.01
person.n.01,player.n.04
person.n.01,peer.n.01
person.n.01,male.n.02
person.n.01,disputant.n.01
person.n.01,unfortunate.n.01
person.n.01,achiever.n.01
person.n.01,black.n.05
person.n.01,person_of_color.n.01
person.n.01,adventurer.n.01
person.n.01,inhabitant.n.01
person.n.01,religious_person.n.01
person.n.01,bad_person.n.01
person.n.01,killer.n.01
person.n.01,quitter.n.01
person.n.01,heterosexual.n.01
person.n.01,extrovert.n.01
person.n.01,white.n.01
person.n.01,leader.n.01
person.n.01,enrollee.n.01
person.n.01,authority.n.02
person.n.01,follower.n.01
person.n.01,user.n.01
person.n.01,explorer.n.01
person.n.01,occultist.n.01
person.n.01,radical.n.03
person.n.01,warrior.n.01
person.n.01,suspect.n.01
person.n.01,party.n.05
person.n.01,relative.n.01
person.n.01,unskilled_person.n.01
person.n.01,gambler.n.01
person.n.01,native.n.01
person.n.01,money_handler.n.01
person.n.01,female.n.02
person.n.01,captor.n.01
person.n.01,anomaly.n.02
person.n.01,transsexual.n.02
person.n.01,double.n.03
person.n.01,friend.n.01
person.n.01,acquaintance.n.03
person.n.01,domestic_partner.n.01
person.n.01,insured.n.01
person.n.01,owner.n.02
person.n.01,jumper.n.01
person.n.01,seeder.n.01
person.n.01,candidate.n.02
person.n.01,planner.n.01
person.n.01,drug_user.n.01
person.n.01,african.n.01
person.n.01,creature.n.02
person.n.01,slave.n.01
person.n.01,dissenter.n.01
person.n.01,restrainer.n.02
person.n.01,child.n.03
person.n.01,transvestite.n.01
person.n.01,life.n.08
person.n.01,birth.n.05
person.n.01,transfer.n.02
person.n.01,quarter.n.11
person.n.01,leo.n.01
person.n.01,national.n.01
person.n.01,ruler.n.01
person.n.01,amerindian.n.01
person.n.01,stranger.n.02
person.n.01,neutral.n.01
person.n.01,counter.n.05
person.n.01,adversary.n.01
person.n.01,interpreter.n.02
person.n.01,large_person.n.01
person.n.01,perspirer.n.01
person.n.01,good_person.n.01
person.n.01,sniffer.n.01
person.n.01,acquirer.n.01
person.n.01,weakling.n.01
person.n.01,terror.n.02
person.n.01,fiduciary.n.01
person.n.01,latin.n.03
person.n.01,experimenter.n.02
person.n.01,tiger.n.01
person.n.01,victim.n.02
person.n.01,man.n.03
person.n.01,immune.n.01
person.n.01,nonpartisan.n.01
person.n.01,case.n.06
person.n.01,literate.n.01
person.n.01,libra.n.01
person.n.01,convert.n.01
person.n.01,hope.n.04
person.n.01,self.n.02
person.n.01,innocent.n.01
person.n.01,commoner.n.01
person.n.01,actor.n.02
person.n.01,ouster.n.01
person.n.01,nondescript.n.01
person.n.01,applicant.n.01
person.n.01,simpleton.n.01
person.n.01,individualist.n.01
person.n.01,personification.n.01
person.n.01,homosexual.n.01
person.n.01,slave.n.03
person.n.01,romper.n.01
person.n.01,subject.n.06
person.n.01,native.n.02
person.n.01,learner.n.01
person.n.01,sensualist.n.01
person.n.01,nonworker.n.01
person.n.01,sport.n.04
person.n.01,machine.n.02
person.n.01,ethnic.n.01
person.n.01,jewel.n.02
person.n.01,survivalist.n.01
person.n.01,amateur.n.01
person.n.01,active.n.03
person.n.01,partner.n.03
causal_agent.n.01,person.n.01
causal_agent.n.01,agent.n.03
causal_agent.n.01,danger.n.03
causal_agent.n.01,agent.n.01
causal_agent.n.01,cause_of_death.n.01
causal_agent.n.01,operator.n.02
causal_agent.n.01,supernatural.n.01
causal_agent.n.01,nature.n.02
causal_agent.n.01,power.n.05
organism.n.01,person.n.01
organism.n.01,plant.n.02
organism.n.01,animal.n.01
organism.n.01,microorganism.n.01
organism.n.01,individual.n.02
organism.n.01,mutant.n.01
organism.n.01,carrier.n.11
organism.n.01,native.n.03
organism.n.01,parent.n.02
organism.n.01,relative.n.02
living_thing.n.01,organism.n.01
living_thing.n.01,life.n.10
living_thing.n.01,cell.n.02
whole.n.02,living_thing.n.01
whole.n.02,artifact.n.01
whole.n.02,natural_object.n.01
whole.n.02,assembly.n.05
whole.n.02,sum.n.05
whole.n.02,item.n.03
object.n.01,whole.n.02
object.n.01,location.n.01
object.n.01,geological_formation.n.01
object.n.01,land.n.02
object.n.01,part.n.02
object.n.01,remains.n.01
object.n.01,land.n.04
object.n.01,growth.n.07
object.n.01,head.n.17
object.n.01,stuff.n.02
object.n.01,moon.n.02
object.n.01,curio.n.01
object.n.01,ribbon.n.01
object.n.01,draw.n.04
object.n.01,web.n.01
object.n.01,property.n.05
object.n.01,charm.n.03
object.n.01,film.n.04
cover.v.01,butter.v.01
cover.v.01,put_on.v.07
cover.v.01,coat.v.01
cover.v.01,oil.v.01
cover.v.01,sheet.v.02
cover.v.01,smother.v.01
cover.v.01,bread.v.01
cover.v.01,hood.v.01
cover.v.01,canvas.v.03
cover.v.01,feather.v.02
cover.v.01,envelop.v.01
cover.v.01,line.v.02
cover.v.01,grass.v.02
cover.v.01,paint.v.04
cover.v.01,frost.v.01
cover.v.01,frost.v.02
cover.v.01,frost.v.03
cover.v.01,parcel.v.02
cover.v.01,wrap.v.01
cover.v.01,wash.v.08
cover.v.01,roof.v.01
cover.v.01,flash.v.07
cover.v.01,brush.v.06
cover.v.01,mask.v.02
cover.v.01,mask.v.04
cover.v.01,mask.v.05
cover.v.01,paper.v.01
cover.v.01,wallpaper.v.01
cover.v.01,crown.v.04
cover.v.01,bank.v.07
cover.v.01,hold.v.31
cover.v.01,steel.v.02
cover.v.01,spread.v.09
cover.v.01,concrete.v.01
cover.v.01,blanket.v.01
phonemic_system.n.01,vowel_system.n.01
language_system.n.01,phonemic_system.n.01
system.n.02,language_system.n.01
system.n.02,syntax.n.02
system.n.02,social_organization.n.01
system.n.02,organism.n.02
system.n.02,economy.n.01
system.n.02,network.n.01
system.n.02,body.n.06
group.n.01,system.n.02
group.n.01,social_group.n.01
group.n.01,subgroup.n.01
group.n.01,arrangement.n.02
group.n.01,series.n.06
group.n.01,biological_group.n.01
group.n.01,collection.n.01
group.n.01,people.n.01
group.n.01,population.n.02
group.n.01,community.n.06
group.n.01,ethnic_group.n.01
group.n.01,citizenry.n.01
group.n.01,multitude.n.03
group.n.01,association.n.08
group.n.01,race.n.03
group.n.01,world.n.08
group.n.01,swarm.n.02
voice.n.02,singing_voice.n.01
story.n.02,myth.n.01
story.n.02,mystery.n.02
story.n.02,plot.n.03
story.n.02,love_story.n.01
fiction.n.01,story.n.02
fiction.n.01,fantasy.n.02
fiction.n.01,novel.n.01
literary_composition.n.01,fiction.n.01
literary_composition.n.01,poem.n.01
literary_composition.n.01,dialogue.n.03
writing.n.02,literary_composition.n.01
writing.n.02,document.n.01
writing.n.02,section.n.01
writing.n.02,matter.n.06
writing.n.02,essay.n.01
writing.n.02,dramatic_composition.n.01
writing.n.02,criticism.n.03
writing.n.02,literature.n.01
writing.n.02,literature.n.03
writing.n.02,autograph.n.01
writing.n.02,sacred_text.n.01
writing.n.02,paragraph.n.01
writing.n.02,editing.n.01
writing.n.02,diary.n.01
writing.n.02,title.n.08
writing.n.02,treatise.n.01
energy.n.01,work.n.05
energy.n.01,radiation.n.01
energy.n.01,electricity.n.02
energy.n.01,heat.n.01
physical_phenomenon.n.01,energy.n.01
physical_phenomenon.n.01,energy.n.06
physical_phenomenon.n.01,atmospheric_phenomenon.n.01
physical_phenomenon.n.01,optical_phenomenon.n.01
physical_phenomenon.n.01,field.n.05
physical_phenomenon.n.01,force.n.02
physical_phenomenon.n.01,mechanical_phenomenon.n.01
physical_phenomenon.n.01,electrical_phenomenon.n.01
physical_phenomenon.n.01,conduction.n.01
physical_phenomenon.n.01,pressure.n.01
physical_phenomenon.n.01,power.n.02
physical_phenomenon.n.01,interaction.n.02
physical_phenomenon.n.01,event.n.03
physical_phenomenon.n.01,chaos.n.02
physical_phenomenon.n.01,cloud.n.01
natural_phenomenon.n.01,physical_phenomenon.n.01
natural_phenomenon.n.01,geological_phenomenon.n.01
natural_phenomenon.n.01,organic_phenomenon.n.01
natural_phenomenon.n.01,chemical_phenomenon.n.01
phenomenon.n.01,natural_phenomenon.n.01
phenomenon.n.01,luck.n.02
phenomenon.n.01,consequence.n.01
process.n.06,phenomenon.n.01
process.n.06,operation.n.08
process.n.06,natural_process.n.01
process.n.06,organic_process.n.01
process.n.06,decrease.n.02
process.n.06,processing.n.01
process.n.06,human_process.n.01
process.n.06,development.n.02
process.n.06,increase.n.03
process.n.06,photography.n.02
process.n.06,variation.n.07
process.n.06,economic_process.n.01
process.n.06,degeneration.n.01
force.n.03,energy.n.02
force.n.03,momentum.n.01
intensity.n.02,force.n.03
intensity.n.02,top.n.06
intensity.n.02,badness.n.02
degree.n.01,intensity.n.02
degree.n.01,low.n.03
degree.n.01,quality.n.02
degree.n.01,high.n.01
property.n.02,degree.n.01
property.n.02,strength.n.01
property.n.02,physical_property.n.01
property.n.02,magnitude.n.01
property.n.02,bodily_property.n.01
property.n.02,sound_property.n.01
property.n.02,characteristic.n.04
property.n.02,visual_property.n.01
property.n.02,temporal_property.n.01
property.n.02,spatial_property.n.01
property.n.02,chemical_property.n.01
property.n.02,heredity.n.02
property.n.02,consistency.n.01
property.n.02,manner.n.01
property.n.02,constitution.n.04
property.n.02,extension.n.08
property.n.02,age.n.01
property.n.02,tactile_property.n.01
property.n.02,olfactory_property.n.01
property.n.02,concentration.n.01
property.n.02,taste_property.n.01
property.n.02,size.n.02
property.n.02,disposition.n.04
attribute.n.02,property.n.02
attribute.n.02,trait.n.01
attribute.n.02,state.n.02
attribute.n.02,quality.n.01
attribute.n.02,shape.n.02
attribute.n.02,time.n.05
attribute.n.02,space.n.01
attribute.n.02,cheerfulness.n.01
attribute.n.02,inheritance.n.04
attribute.n.02,character.n.09
attribute.n.02,thing.n.09
drive.n.05,energy.n.03
drive.n.05,action.n.06
drive.n.05,aggressiveness.n.01
drive.n.05,enterprise.n.03
trait.n.01,drive.n.05
trait.n.01,activeness.n.02
trait.n.01,nature.n.04
trait.n.01,masculinity.n.02
trait.n.01,character.n.03
trait.n.01,demeanor.n.01
trait.n.01,judgment.n.06
trait.n.01,discipline.n.03
trait.n.01,distrust.n.02
trait.n.01,irresoluteness.n.01
trait.n.01,emotionality.n.01
trait.n.01,femininity.n.01
trait.n.01,intractability.n.01
trait.n.01,uncommunicativeness.n.01
trait.n.01,indiscipline.n.01
trait.n.01,resoluteness.n.01
trait.n.01,wisdom.n.02
trait.n.01,trust.n.03
trait.n.01,unemotionality.n.02
trait.n.01,inattentiveness.n.02
